MiniDOT Logger Concatenated Data File
Sensor:             7450-030944
Concatenation Date: 2023Aug17 11:26:11 AST

DO concentration compensated for salinity: 40.5 (ppt)
Saturation computed at elevation: 0.0 (meter)

"            Unix Timestamp,               UTC_Date_&_Time,          Arabia Standard Time,       Battery,   Temperature,  Dissolved Oxygen,  Dissolved Oxygen Saturation,             Q"
"                  (Second),                        (none),                        (none),        (Volt),       (deg C),            (mg/l),                          (%),        (none)"
"                1690779660,           2023-07-31 05:01:00,           2023-07-31 08:01:00,      3.540000,     33.187000,          4.060043,                    70.520697,      0.965000"
"                1690780260,           2023-07-31 05:11:00,           2023-07-31 08:11:00,      3.540000,     33.275000,          4.159441,                    72.344353,      0.965000"
"                1690780860,           2023-07-31 05:21:00,           2023-07-31 08:21:00,      3.540000,     33.479000,          4.689846,                    81.823800,      0.964000"
"                1690781460,           2023-07-31 05:31:00,           2023-07-31 08:31:00,      3.540000,     33.612000,          4.856426,                    84.901916,      0.963000"
"                1690782060,           2023-07-31 05:41:00,           2023-07-31 08:41:00,      3.540000,     33.621000,          4.785694,                    83.676823,      0.963000"
"                1690782660,           2023-07-31 05:51:00,           2023-07-31 08:51:00,      3.540000,     33.691000,          4.774894,                    83.576949,      0.963000"
"                1690783260,           2023-07-31 06:01:00,           2023-07-31 09:01:00,      3.540000,     33.683000,          4.586583,                    80.271094,      0.963000"
"                1690783860,           2023-07-31 06:11:00,           2023-07-31 09:11:00,      3.540000,     33.691000,          4.478826,                    78.394756,      0.963000"
"                1690784460,           2023-07-31 06:21:00,           2023-07-31 09:21:00,      3.530000,     33.789000,          4.698294,                    82.358818,      0.963000"
"                1690785060,           2023-07-31 06:31:00,           2023-07-31 09:31:00,      3.530000,     33.842000,          4.768646,                    83.659398,      0.963000"
"                1690785660,           2023-07-31 06:41:00,           2023-07-31 09:41:00,      3.530000,     33.976000,          4.869326,                    85.599663,      0.962000"
"                1690786260,           2023-07-31 06:51:00,           2023-07-31 09:51:00,      3.530000,     34.100000,          4.858885,                    85.576893,      0.961000"
"                1690786860,           2023-07-31 07:01:00,           2023-07-31 10:01:00,      3.530000,     34.225000,          4.896752,                    86.407304,      0.961000"
"                1690787460,           2023-07-31 07:11:00,           2023-07-31 10:11:00,      3.540000,     34.305000,          4.919027,                    86.905557,      0.961000"
"                1690788060,           2023-07-31 07:21:00,           2023-07-31 10:21:00,      3.540000,     34.430000,          4.765239,                    84.347859,      0.960000"
"                1690788660,           2023-07-31 07:31:00,           2023-07-31 10:31:00,      3.540000,     34.572000,          4.911150,                    87.117272,      0.959000"
"                1690789260,           2023-07-31 07:41:00,           2023-07-31 10:41:00,      3.530000,     34.733000,          5.177291,                    92.061640,      0.960000"
"                1690789860,           2023-07-31 07:51:00,           2023-07-31 10:51:00,      3.530000,     34.823000,          5.506678,                    98.051683,      0.959000"
"                1690790460,           2023-07-31 08:01:00,           2023-07-31 11:01:00,      3.530000,     35.109000,          5.820758,                   104.091321,      0.958000"
"                1690791060,           2023-07-31 08:11:00,           2023-07-31 11:11:00,      3.530000,     35.343000,          6.128995,                   109.989421,      0.957000"
"                1690791660,           2023-07-31 08:21:00,           2023-07-31 11:21:00,      3.540000,     35.495000,          6.322189,                   113.715415,      0.957000"
"                1690792260,           2023-07-31 08:31:00,           2023-07-31 11:31:00,      3.540000,     35.648000,          6.529985,                   117.722574,      0.956000"
"                1690792860,           2023-07-31 08:41:00,           2023-07-31 11:41:00,      3.540000,     35.793000,          6.491710,                   117.286818,      0.955000"
"                1690793460,           2023-07-31 08:51:00,           2023-07-31 11:51:00,      3.530000,     35.937000,          6.545403,                   118.511800,      0.954000"
"                1690794060,           2023-07-31 09:01:00,           2023-07-31 12:01:00,      3.530000,     36.099000,          6.514519,                   118.238366,      0.953000"
"                1690794660,           2023-07-31 09:11:00,           2023-07-31 12:11:00,      3.530000,     36.190000,          6.562121,                   119.264202,      0.953000"
"                1690795260,           2023-07-31 09:21:00,           2023-07-31 12:21:00,      3.530000,     36.163000,          6.571574,                   119.387904,      0.952000"
"                1690795860,           2023-07-31 09:31:00,           2023-07-31 12:31:00,      3.530000,     36.199000,          6.725265,                   122.245696,      0.952000"
"                1690796460,           2023-07-31 09:41:00,           2023-07-31 12:41:00,      3.530000,     36.099000,          6.670299,                   121.065773,      0.952000"
"                1690797060,           2023-07-31 09:51:00,           2023-07-31 12:51:00,      3.530000,     35.964000,          6.675565,                   120.917307,      0.953000"
"                1690797660,           2023-07-31 10:01:00,           2023-07-31 13:01:00,      3.530000,     36.145000,          6.803892,                   123.575297,      0.954000"
"                1690798260,           2023-07-31 10:11:00,           2023-07-31 13:11:00,      3.530000,     36.362000,          6.833288,                   124.511473,      0.951000"
"                1690798860,           2023-07-31 10:21:00,           2023-07-31 13:21:00,      3.530000,     36.452000,          7.080391,                   129.187100,      0.952000"
"                1690799460,           2023-07-31 10:31:00,           2023-07-31 13:31:00,      3.530000,     36.452000,          7.000446,                   127.728441,      0.952000"
"                1690800060,           2023-07-31 10:41:00,           2023-07-31 13:41:00,      3.530000,     36.443000,          7.268459,                   132.600765,      0.950000"
"                1690800660,           2023-07-31 10:51:00,           2023-07-31 13:51:00,      3.530000,     36.452000,          7.211210,                   131.573996,      0.950000"
"                1690801260,           2023-07-31 11:01:00,           2023-07-31 14:01:00,      3.530000,     36.452000,          7.051320,                   128.656678,      0.950000"
"                1690801860,           2023-07-31 11:11:00,           2023-07-31 14:11:00,      3.530000,     36.208000,          6.870653,                   124.905192,      0.952000"
"                1690802460,           2023-07-31 11:21:00,           2023-07-31 14:21:00,      3.530000,     36.325000,          7.065485,                   128.671427,      0.952000"
"                1690803060,           2023-07-31 11:31:00,           2023-07-31 14:31:00,      3.530000,     36.452000,          7.543911,                   137.644376,      0.952000"
"                1690803660,           2023-07-31 11:41:00,           2023-07-31 14:41:00,      3.530000,     36.434000,          7.679394,                   140.078810,      0.953000"
"                1690804260,           2023-07-31 11:51:00,           2023-07-31 14:51:00,      3.530000,     36.443000,          7.556742,                   137.860011,      0.951000"
"                1690804860,           2023-07-31 12:01:00,           2023-07-31 15:01:00,      3.530000,     36.398000,          7.128338,                   129.957347,      0.952000"
"                1690805460,           2023-07-31 12:11:00,           2023-07-31 15:11:00,      3.530000,     36.461000,          7.490703,                   136.691869,      0.951000"
"                1690806060,           2023-07-31 12:21:00,           2023-07-31 15:21:00,      3.530000,     36.407000,          7.266501,                   132.493974,      0.953000"
"                1690806660,           2023-07-31 12:31:00,           2023-07-31 15:31:00,      3.530000,     36.443000,          7.455803,                   136.018539,      0.950000"
"                1690807260,           2023-07-31 12:41:00,           2023-07-31 15:41:00,      3.530000,     36.452000,          7.578635,                   138.277935,      0.952000"
"                1690807860,           2023-07-31 12:51:00,           2023-07-31 15:51:00,      3.530000,     36.461000,          7.447096,                   135.896120,      0.950000"
"                1690808460,           2023-07-31 13:01:00,           2023-07-31 16:01:00,      3.530000,     36.335000,          7.239169,                   131.854091,      0.951000"
"                1690809060,           2023-07-31 13:11:00,           2023-07-31 16:11:00,      3.530000,     36.443000,          7.745701,                   141.307248,      0.951000"
"                1690809660,           2023-07-31 13:21:00,           2023-07-31 16:21:00,      3.530000,     36.425000,          7.673651,                   139.955287,      0.954000"
"                1690810260,           2023-07-31 13:31:00,           2023-07-31 16:31:00,      3.530000,     36.126000,          7.012781,                   127.333122,      0.954000"
"                1690810860,           2023-07-31 13:41:00,           2023-07-31 16:41:00,      3.540000,     35.757000,          6.656791,                   120.204597,      0.955000"
"                1690811460,           2023-07-31 13:51:00,           2023-07-31 16:51:00,      3.540000,     35.766000,          6.972327,                   125.919338,      0.953000"
"                1690812060,           2023-07-31 14:01:00,           2023-07-31 17:01:00,      3.540000,     35.793000,          7.055680,                   127.476165,      0.952000"
"                1690812660,           2023-07-31 14:11:00,           2023-07-31 17:11:00,      3.540000,     35.991000,          7.511893,                   136.120966,      0.954000"
"                1690813260,           2023-07-31 14:21:00,           2023-07-31 17:21:00,      3.540000,     35.901000,          7.302808,                   132.154324,      0.954000"
"                1690813860,           2023-07-31 14:31:00,           2023-07-31 17:31:00,      3.540000,     35.666000,          7.015768,                   126.514363,      0.956000"
"                1690814460,           2023-07-31 14:41:00,           2023-07-31 17:41:00,      3.540000,     35.693000,          7.137028,                   128.753059,      0.957000"
"                1690815060,           2023-07-31 14:51:00,           2023-07-31 17:51:00,      3.540000,     35.630000,          7.126750,                   128.446409,      0.957000"
"                1690815660,           2023-07-31 15:01:00,           2023-07-31 18:01:00,      3.540000,     35.630000,          7.222741,                   130.176474,      0.956000"
"                1690816260,           2023-07-31 15:11:00,           2023-07-31 18:11:00,      3.540000,     35.549000,          7.251804,                   130.541770,      0.958000"
"                1690816860,           2023-07-31 15:21:00,           2023-07-31 18:21:00,      3.540000,     35.495000,          7.347256,                   132.153008,      0.958000"
"                1690817460,           2023-07-31 15:31:00,           2023-07-31 18:31:00,      3.540000,     35.352000,          7.319242,                   131.367040,      0.959000"
"                1690818060,           2023-07-31 15:41:00,           2023-07-31 18:41:00,      3.540000,     35.190000,          7.252352,                   129.850209,      0.959000"
"                1690818660,           2023-07-31 15:51:00,           2023-07-31 18:51:00,      3.540000,     35.136000,          7.199429,                   128.798059,      0.960000"
"                1690819260,           2023-07-31 16:01:00,           2023-07-31 19:01:00,      3.540000,     35.047000,          7.118771,                   127.184754,      0.959000"
"                1690819860,           2023-07-31 16:11:00,           2023-07-31 19:11:00,      3.540000,     34.930000,          7.020136,                   125.201870,      0.960000"
"                1690820460,           2023-07-31 16:21:00,           2023-07-31 19:21:00,      3.540000,     34.796000,          6.936679,                   123.463963,      0.961000"
"                1690821060,           2023-07-31 16:31:00,           2023-07-31 19:31:00,      3.540000,     34.617000,          6.860080,                   121.771399,      0.961000"
"                1690821660,           2023-07-31 16:41:00,           2023-07-31 19:41:00,      3.540000,     34.519000,          6.644113,                   117.763438,      0.961000"
"                1690822260,           2023-07-31 16:51:00,           2023-07-31 19:51:00,      3.540000,     34.314000,          6.561736,                   115.943450,      0.963000"
"                1690822860,           2023-07-31 17:01:00,           2023-07-31 20:01:00,      3.540000,     34.260000,          6.430011,                   113.523102,      0.962000"
"                1690823460,           2023-07-31 17:11:00,           2023-07-31 20:11:00,      3.540000,     34.189000,          6.399599,                   112.864763,      0.963000"
"                1690824060,           2023-07-31 17:21:00,           2023-07-31 20:21:00,      3.540000,     34.136000,          6.252621,                   110.184108,      0.963000"
"                1690824660,           2023-07-31 17:31:00,           2023-07-31 20:31:00,      3.540000,     34.064000,          6.276957,                   110.492311,      0.963000"
"                1690825260,           2023-07-31 17:41:00,           2023-07-31 20:41:00,      3.540000,     33.984000,          6.228781,                   109.511320,      0.963000"
"                1690825860,           2023-07-31 17:51:00,           2023-07-31 20:51:00,      3.540000,     33.976000,          6.116034,                   107.516006,      0.963000"
"                1690826460,           2023-07-31 18:01:00,           2023-07-31 21:01:00,      3.540000,     33.904000,          6.102553,                   107.161833,      0.964000"
"                1690827060,           2023-07-31 18:11:00,           2023-07-31 21:11:00,      3.540000,     33.860000,          6.027344,                   105.770465,      0.964000"
"                1690827660,           2023-07-31 18:21:00,           2023-07-31 21:21:00,      3.540000,     33.842000,          5.972475,                   104.778949,      0.963000"
"                1690828260,           2023-07-31 18:31:00,           2023-07-31 21:31:00,      3.540000,     33.789000,          5.851343,                   102.571215,      0.964000"
"                1690828860,           2023-07-31 18:41:00,           2023-07-31 21:41:00,      3.540000,     33.780000,          5.679884,                    99.552007,      0.964000"
"                1690829460,           2023-07-31 18:51:00,           2023-07-31 21:51:00,      3.540000,     33.762000,          5.316060,                    93.149716,      0.964000"
"                1690830060,           2023-07-31 19:01:00,           2023-07-31 22:01:00,      3.540000,     33.700000,          5.565817,                    97.434149,      0.963000"
"                1690830660,           2023-07-31 19:11:00,           2023-07-31 22:11:00,      3.540000,     33.665000,          5.502797,                    96.279653,      0.964000"
"                1690831260,           2023-07-31 19:21:00,           2023-07-31 22:21:00,      3.540000,     33.638000,          5.435820,                    95.068733,      0.963000"
"                1690831860,           2023-07-31 19:31:00,           2023-07-31 22:31:00,      3.540000,     33.612000,          5.360007,                    93.705726,      0.964000"
"                1690832460,           2023-07-31 19:41:00,           2023-07-31 22:41:00,      3.540000,     33.603000,          5.351896,                    93.551108,      0.965000"
"                1690833060,           2023-07-31 19:51:00,           2023-07-31 22:51:00,      3.540000,     33.683000,          5.118372,                    89.578092,      0.964000"
"                1690833660,           2023-07-31 20:01:00,           2023-07-31 23:01:00,      3.540000,     33.878000,          5.472224,                    96.055225,      0.964000"
"                1690834260,           2023-07-31 20:11:00,           2023-07-31 23:11:00,      3.540000,     33.896000,          5.234151,                    91.901390,      0.964000"
"                1690834860,           2023-07-31 20:21:00,           2023-07-31 23:21:00,      3.540000,     33.825000,          5.314107,                    93.204701,      0.964000"
"                1690835460,           2023-07-31 20:31:00,           2023-07-31 23:31:00,      3.540000,     33.816000,          5.303581,                    93.007355,      0.964000"
"                1690836060,           2023-07-31 20:41:00,           2023-07-31 23:41:00,      3.540000,     33.833000,          5.376127,                    94.303931,      0.964000"
"                1690836660,           2023-07-31 20:51:00,           2023-07-31 23:51:00,      3.540000,     33.825000,          5.342271,                    93.698669,      0.964000"
"                1690837260,           2023-07-31 21:01:00,           2023-08-01 00:01:00,      3.540000,     33.798000,          5.202063,                    91.202123,      0.964000"
"                1690837860,           2023-07-31 21:11:00,           2023-08-01 00:11:00,      3.540000,     33.807000,          5.212588,                    91.399148,      0.964000"
"                1690838460,           2023-07-31 21:21:00,           2023-08-01 00:21:00,      3.540000,     33.745000,          5.113983,                    89.585700,      0.964000"
"                1690839060,           2023-07-31 21:31:00,           2023-08-01 00:31:00,      3.540000,     33.718000,          5.055059,                    88.517142,      0.964000"
"                1690839660,           2023-07-31 21:41:00,           2023-08-01 00:41:00,      3.540000,     33.700000,          4.906898,                    85.899230,      0.964000"
"                1690840260,           2023-07-31 21:51:00,           2023-08-01 00:51:00,      3.540000,     33.674000,          5.012113,                    87.706409,      0.965000"
"                1690840860,           2023-07-31 22:01:00,           2023-08-01 01:01:00,      3.540000,     33.656000,          5.027273,                    87.947615,      0.964000"
"                1690841460,           2023-07-31 22:11:00,           2023-08-01 01:11:00,      3.540000,     33.603000,          5.037363,                    88.053064,      0.965000"
"                1690842060,           2023-07-31 22:21:00,           2023-08-01 01:21:00,      3.540000,     33.612000,          5.014097,                    87.658380,      0.964000"
"                1690842660,           2023-07-31 22:31:00,           2023-08-01 01:31:00,      3.540000,     33.594000,          5.001101,                    87.407232,      0.964000"
"                1690843260,           2023-07-31 22:41:00,           2023-08-01 01:41:00,      3.540000,     33.603000,          5.026101,                    87.856204,      0.965000"
"                1690843860,           2023-07-31 22:51:00,           2023-08-01 01:51:00,      3.540000,     33.629000,          4.954684,                    86.642126,      0.964000"
"                1690844460,           2023-07-31 23:01:00,           2023-08-01 02:01:00,      3.540000,     33.612000,          4.949741,                    86.533293,      0.965000"
"                1690845060,           2023-07-31 23:11:00,           2023-08-01 02:11:00,      3.540000,     33.603000,          4.946462,                    86.464116,      0.965000"
"                1690845660,           2023-07-31 23:21:00,           2023-08-01 02:21:00,      3.540000,     33.603000,          4.959333,                    86.689100,      0.964000"
"                1690846260,           2023-07-31 23:31:00,           2023-08-01 02:31:00,      3.540000,     33.612000,          4.969048,                    86.870819,      0.964000"
"                1690846860,           2023-07-31 23:41:00,           2023-08-01 02:41:00,      3.540000,     33.576000,          4.903644,                    85.680427,      0.964000"
"                1690847460,           2023-07-31 23:51:00,           2023-08-01 02:51:00,      3.540000,     33.576000,          4.888360,                    85.413379,      0.965000"
"                1690848060,           2023-08-01 00:01:00,           2023-08-01 03:01:00,      3.540000,     33.558000,          4.887434,                    85.373792,      0.964000"
"                1690848660,           2023-08-01 00:11:00,           2023-08-01 03:11:00,      3.540000,     33.550000,          4.875314,                    85.151709,      0.965000"
"                1690849260,           2023-08-01 00:21:00,           2023-08-01 03:21:00,      3.540000,     33.541000,          4.755403,                    83.045971,      0.965000"
"                1690849860,           2023-08-01 00:31:00,           2023-08-01 03:31:00,      3.540000,     33.125000,          4.328998,                    75.121082,      0.965000"
"                1690850460,           2023-08-01 00:41:00,           2023-08-01 03:41:00,      3.540000,     33.001000,          4.215721,                    73.016769,      0.966000"
"                1690851060,           2023-08-01 00:51:00,           2023-08-01 03:51:00,      3.540000,     32.949000,          4.204966,                    72.772538,      0.966000"
"                1690851660,           2023-08-01 01:01:00,           2023-08-01 04:01:00,      3.540000,     32.940000,          4.071501,                    70.453025,      0.966000"
"                1690852260,           2023-08-01 01:11:00,           2023-08-01 04:11:00,      3.540000,     32.763000,          3.617320,                    62.424341,      0.967000"
"                1690852860,           2023-08-01 01:21:00,           2023-08-01 04:21:00,      3.540000,     32.456000,          3.398103,                    58.365407,      0.967000"
"                1690853460,           2023-08-01 01:31:00,           2023-08-01 04:31:00,      3.540000,     32.245000,          3.141764,                    53.787511,      0.968000"
"                1690854060,           2023-08-01 01:41:00,           2023-08-01 04:41:00,      3.540000,     32.131000,          2.865101,                    48.964825,      0.969000"
"                1690854660,           2023-08-01 01:51:00,           2023-08-01 04:51:00,      3.540000,     32.078000,          2.518915,                    43.013279,      0.969000"
"                1690855260,           2023-08-01 02:01:00,           2023-08-01 05:01:00,      3.540000,     32.078000,          2.346331,                    40.066225,      0.969000"
"                1690855860,           2023-08-01 02:11:00,           2023-08-01 05:11:00,      3.540000,     32.008000,          2.354926,                    40.169541,      0.970000"
"                1690856460,           2023-08-01 02:21:00,           2023-08-01 05:21:00,      3.540000,     31.903000,          2.255864,                    38.417369,      0.970000"
"                1690857060,           2023-08-01 02:31:00,           2023-08-01 05:31:00,      3.540000,     31.842000,          2.024564,                    34.445802,      0.970000"
"                1690857660,           2023-08-01 02:41:00,           2023-08-01 05:41:00,      3.540000,     31.868000,          2.054331,                    34.966316,      0.971000"
"                1690858260,           2023-08-01 02:51:00,           2023-08-01 05:51:00,      3.540000,     31.956000,          2.280112,                    38.862146,      0.970000"
"                1690858860,           2023-08-01 03:01:00,           2023-08-01 06:01:00,      3.540000,     32.096000,          2.444325,                    41.751177,      0.970000"
"                1690859460,           2023-08-01 03:11:00,           2023-08-01 06:11:00,      3.540000,     32.315000,          2.780733,                    47.657983,      0.969000"
"                1690860060,           2023-08-01 03:21:00,           2023-08-01 06:21:00,      3.540000,     32.579000,          3.111118,                    53.537327,      0.968000"
"                1690860660,           2023-08-01 03:31:00,           2023-08-01 06:31:00,      3.540000,     32.807000,          3.382910,                    58.418509,      0.967000"
"                1690861260,           2023-08-01 03:41:00,           2023-08-01 06:41:00,      3.530000,     32.966000,          3.671396,                    63.554933,      0.967000"
"                1690861860,           2023-08-01 03:51:00,           2023-08-01 06:51:00,      3.540000,     33.187000,          4.070495,                    70.702235,      0.966000"
"                1690862460,           2023-08-01 04:01:00,           2023-08-01 07:01:00,      3.540000,     33.399000,          4.381315,                    76.347679,      0.964000"
"                1690863060,           2023-08-01 04:11:00,           2023-08-01 07:11:00,      3.540000,     33.514000,          4.488186,                    78.347200,      0.964000"
"                1690863660,           2023-08-01 04:21:00,           2023-08-01 07:21:00,      3.540000,     33.612000,          4.735759,                    82.792377,      0.965000"
"                1690864260,           2023-08-01 04:31:00,           2023-08-01 07:31:00,      3.540000,     33.683000,          4.715306,                    82.523923,      0.964000"
"                1690864860,           2023-08-01 04:41:00,           2023-08-01 07:41:00,      3.540000,     33.709000,          4.993850,                    87.433372,      0.964000"
"                1690865460,           2023-08-01 04:51:00,           2023-08-01 07:51:00,      3.540000,     33.745000,          5.070535,                    88.824588,      0.964000"
"                1690866060,           2023-08-01 05:01:00,           2023-08-01 08:01:00,      3.540000,     33.771000,          5.139109,                    90.061454,      0.963000"
"                1690866660,           2023-08-01 05:11:00,           2023-08-01 08:11:00,      3.540000,     33.745000,          5.194442,                    90.995167,      0.963000"
"                1690867260,           2023-08-01 05:21:00,           2023-08-01 08:21:00,      3.540000,     33.798000,          5.249538,                    92.034440,      0.964000"
"                1690867860,           2023-08-01 05:31:00,           2023-08-01 08:31:00,      3.540000,     33.825000,          5.312498,                    93.176475,      0.964000"
"                1690868460,           2023-08-01 05:41:00,           2023-08-01 08:41:00,      3.540000,     33.869000,          5.309601,                    93.187927,      0.964000"
"                1690869060,           2023-08-01 05:51:00,           2023-08-01 08:51:00,      3.530000,     33.940000,          5.313339,                    93.354110,      0.963000"
"                1690869660,           2023-08-01 06:01:00,           2023-08-01 09:01:00,      3.530000,     33.922000,          5.260896,                    92.407452,      0.963000"
"                1690870260,           2023-08-01 06:11:00,           2023-08-01 09:11:00,      3.530000,     33.922000,          5.286649,                    92.859806,      0.963000"
"                1690870860,           2023-08-01 06:21:00,           2023-08-01 09:21:00,      3.540000,     33.922000,          5.339765,                    93.792786,      0.963000"
"                1690871460,           2023-08-01 06:31:00,           2023-08-01 09:31:00,      3.530000,     33.913000,          5.363842,                    94.202830,      0.964000"
"                1690872060,           2023-08-01 06:41:00,           2023-08-01 09:41:00,      3.530000,     33.949000,          5.360084,                    94.188276,      0.963000"
"                1690872660,           2023-08-01 06:51:00,           2023-08-01 09:51:00,      3.530000,     33.976000,          5.381209,                    94.598239,      0.962000"
"                1690873260,           2023-08-01 07:01:00,           2023-08-01 10:01:00,      3.530000,     34.082000,          5.759520,                   101.411616,      0.962000"
"                1690873860,           2023-08-01 07:11:00,           2023-08-01 10:11:00,      3.540000,     34.207000,          5.905424,                   104.177777,      0.962000"
"                1690874460,           2023-08-01 07:21:00,           2023-08-01 10:21:00,      3.540000,     34.332000,          6.106132,                   107.922475,      0.961000"
"                1690875060,           2023-08-01 07:31:00,           2023-08-01 10:31:00,      3.540000,     34.510000,          6.127748,                   108.596372,      0.960000"
"                1690875660,           2023-08-01 07:41:00,           2023-08-01 10:41:00,      3.540000,     34.662000,          6.259521,                   111.186511,      0.961000"
"                1690876260,           2023-08-01 07:51:00,           2023-08-01 10:51:00,      3.540000,     34.787000,          6.365326,                   113.279258,      0.961000"
"                1690876860,           2023-08-01 08:01:00,           2023-08-01 11:01:00,      3.530000,     34.948000,          6.491627,                   115.807473,      0.959000"
"                1690877460,           2023-08-01 08:11:00,           2023-08-01 11:11:00,      3.530000,     35.109000,          6.493841,                   116.127916,      0.959000"
"                1690878060,           2023-08-01 08:21:00,           2023-08-01 11:21:00,      3.530000,     35.217000,          6.548799,                   117.300964,      0.959000"
"                1690878660,           2023-08-01 08:31:00,           2023-08-01 11:31:00,      3.540000,     35.406000,          6.445624,                   115.780966,      0.958000"
"                1690879260,           2023-08-01 08:41:00,           2023-08-01 11:41:00,      3.540000,     35.468000,          6.667939,                   119.885779,      0.957000"
"                1690879860,           2023-08-01 08:51:00,           2023-08-01 11:51:00,      3.540000,     35.621000,          6.753997,                   121.711819,      0.957000"
"                1690880460,           2023-08-01 09:01:00,           2023-08-01 12:01:00,      3.540000,     35.793000,          6.846713,                   123.700714,      0.955000"
"                1690881060,           2023-08-01 09:11:00,           2023-08-01 12:11:00,      3.530000,     36.000000,          6.970455,                   126.326693,      0.955000"
"                1690881660,           2023-08-01 09:21:00,           2023-08-01 12:21:00,      3.530000,     36.072000,          7.102679,                   128.861505,      0.954000"
"                1690882260,           2023-08-01 09:31:00,           2023-08-01 12:31:00,      3.530000,     36.163000,          7.213314,                   131.046592,      0.955000"
"                1690882860,           2023-08-01 09:41:00,           2023-08-01 12:41:00,      3.530000,     36.307000,          7.171891,                   130.574176,      0.952000"
"                1690883460,           2023-08-01 09:51:00,           2023-08-01 12:51:00,      3.530000,     36.325000,          7.204356,                   131.200451,      0.952000"
"                1690884060,           2023-08-01 10:01:00,           2023-08-01 13:01:00,      3.530000,     36.289000,          7.107133,                   129.360448,      0.953000"
"                1690884660,           2023-08-01 10:11:00,           2023-08-01 13:11:00,      3.530000,     36.226000,          7.091205,                   128.949341,      0.954000"
"                1690885260,           2023-08-01 10:21:00,           2023-08-01 13:21:00,      3.530000,     36.307000,          7.108108,                   129.412929,      0.952000"
"                1690885860,           2023-08-01 10:31:00,           2023-08-01 13:31:00,      3.530000,     36.425000,          7.122938,                   129.911142,      0.951000"
"                1690886460,           2023-08-01 10:41:00,           2023-08-01 13:41:00,      3.530000,     36.443000,          7.458225,                   136.062734,      0.952000"
"                1690887060,           2023-08-01 10:51:00,           2023-08-01 13:51:00,      3.530000,     36.443000,          7.660912,                   139.760411,      0.952000"
"                1690887660,           2023-08-01 11:01:00,           2023-08-01 14:01:00,      3.530000,     36.443000,          7.896707,                   144.062091,      0.952000"
"                1690888260,           2023-08-01 11:11:00,           2023-08-01 14:11:00,      3.530000,     36.452000,          7.996933,                   145.910110,      0.953000"
"                1690888860,           2023-08-01 11:21:00,           2023-08-01 14:21:00,      3.530000,     36.443000,          7.960501,                   145.225902,      0.952000"
"                1690889460,           2023-08-01 11:31:00,           2023-08-01 14:31:00,      3.530000,     36.461000,          8.077781,                   147.404998,      0.952000"
"                1690890060,           2023-08-01 11:41:00,           2023-08-01 14:41:00,      3.530000,     36.452000,          8.214158,                   149.873538,      0.953000"
"                1690890660,           2023-08-01 11:51:00,           2023-08-01 14:51:00,      3.530000,     36.443000,          8.281085,                   151.074419,      0.953000"
"                1690891260,           2023-08-01 12:01:00,           2023-08-01 15:01:00,      3.530000,     36.452000,          8.213350,                   149.858804,      0.953000"
"                1690891860,           2023-08-01 12:11:00,           2023-08-01 15:11:00,      3.530000,     36.452000,          8.061536,                   147.088825,      0.952000"
"                1690892460,           2023-08-01 12:21:00,           2023-08-01 15:21:00,      3.530000,     36.434000,          7.717347,                   140.771103,      0.954000"
"                1690893060,           2023-08-01 12:31:00,           2023-08-01 15:31:00,      3.530000,     36.443000,          7.772349,                   141.793397,      0.952000"
"                1690893660,           2023-08-01 12:41:00,           2023-08-01 15:41:00,      3.530000,     36.452000,          7.761943,                   141.622537,      0.952000"
"                1690894260,           2023-08-01 12:51:00,           2023-08-01 15:51:00,      3.530000,     36.452000,          7.805550,                   142.418169,      0.953000"
"                1690894860,           2023-08-01 13:01:00,           2023-08-01 16:01:00,      3.530000,     36.461000,          7.918697,                   144.501991,      0.952000"
"                1690895460,           2023-08-01 13:11:00,           2023-08-01 16:11:00,      3.530000,     36.452000,          8.121292,                   148.179136,      0.954000"
"                1690896060,           2023-08-01 13:21:00,           2023-08-01 16:21:00,      3.530000,     36.443000,          7.970191,                   145.402683,      0.953000"
"                1690896660,           2023-08-01 13:31:00,           2023-08-01 16:31:00,      3.530000,     36.316000,          7.808193,                   142.178006,      0.954000"
"                1690897260,           2023-08-01 13:41:00,           2023-08-01 16:41:00,      3.530000,     36.063000,          7.436739,                   134.904119,      0.954000"
"                1690897860,           2023-08-01 13:51:00,           2023-08-01 16:51:00,      3.540000,     35.910000,          7.572416,                   137.051693,      0.953000"
"                1690898460,           2023-08-01 14:01:00,           2023-08-01 17:01:00,      3.540000,     35.702000,          7.697789,                   138.887977,      0.956000"
"                1690899060,           2023-08-01 14:11:00,           2023-08-01 17:11:00,      3.540000,     35.639000,          7.640677,                   137.727558,      0.956000"
"                1690899660,           2023-08-01 14:21:00,           2023-08-01 17:21:00,      3.540000,     35.522000,          7.526571,                   135.433106,      0.957000"
"                1690900260,           2023-08-01 14:31:00,           2023-08-01 17:31:00,      3.530000,     35.298000,          7.368703,                   132.147608,      0.957000"
"                1690900860,           2023-08-01 14:41:00,           2023-08-01 17:41:00,      3.540000,     35.136000,          7.334050,                   131.206443,      0.959000"
"                1690901460,           2023-08-01 14:51:00,           2023-08-01 17:51:00,      3.540000,     35.029000,          7.262873,                   129.724157,      0.959000"
"                1690902060,           2023-08-01 15:01:00,           2023-08-01 18:01:00,      3.540000,     34.948000,          7.171818,                   127.941738,      0.959000"
