Plot Title: 21661325,,,,,,,
#,"Date Time, GMT+03:00","DO conc, mg/L (LGR S/N: 21661325, SEN S/N: 21661325)","Temp, °C (LGR S/N: 21661325, SEN S/N: 21661325)",,,Stopped (LGR S/N: 21661325),End Of File (LGR S/N: 21661325)
3141,8/5/2023 7:40,6.89,33.92,21661325,control,,
3142,8/5/2023 7:45,6.89,33.92,21661325,control,,
3143,8/5/2023 7:50,6.96,33.94,21661325,control,,
3144,8/5/2023 7:55,6.99,33.96,21661325,control,,
3145,8/5/2023 8:00,6.91,33.96,21661325,control,,
3146,8/5/2023 8:05,6.99,33.96,21661325,control,,
3147,8/5/2023 8:10,7.01,33.96,21661325,control,,
3148,8/5/2023 8:15,7.06,33.98,21661325,control,,
3149,8/5/2023 8:20,7.15,34.02,21661325,control,,
3150,8/5/2023 8:25,7.15,34.04,21661325,control,,
3151,8/5/2023 8:30,7.22,34.04,21661325,control,,
3152,8/5/2023 8:35,7.29,34.06,21661325,control,,
3153,8/5/2023 8:40,7.3,34.06,21661325,control,,
3154,8/5/2023 8:45,7.28,34.08,21661325,control,,
3155,8/5/2023 8:50,7.43,34.1,21661325,control,,
3156,8/5/2023 8:55,7.47,34.14,21661325,control,,
3157,8/5/2023 9:00,7.42,34.14,21661325,control,,
3158,8/5/2023 9:05,7.53,34.16,21661325,control,,
3159,8/5/2023 9:10,7.73,34.2,21661325,control,,
3160,8/5/2023 9:15,7.7,34.22,21661325,control,,
3161,8/5/2023 9:20,7.81,34.24,21661325,control,,
3162,8/5/2023 9:25,7.91,34.26,21661325,control,,
3163,8/5/2023 9:30,7.94,34.3,21661325,control,,
3164,8/5/2023 9:35,7.83,34.34,21661325,control,,
3165,8/5/2023 9:40,7.94,34.38,21661325,control,,
3166,8/5/2023 9:45,8.09,34.4,21661325,control,,
3167,8/5/2023 9:50,8.06,34.44,21661325,control,,
3168,8/5/2023 9:55,7.82,34.46,21661325,control,,
3169,8/5/2023 10:00,7.66,34.42,21661325,control,,
3170,8/5/2023 10:05,7.83,34.42,21661325,control,,
3171,8/5/2023 10:10,7.94,34.46,21661325,control,,
3172,8/5/2023 10:15,7.8,34.46,21661325,control,,
3173,8/5/2023 10:20,7.92,34.5,21661325,control,,
3174,8/5/2023 10:25,8.34,34.58,21661325,control,,
3175,8/5/2023 10:30,8.43,34.62,21661325,control,,
3176,8/5/2023 10:35,8.33,34.64,21661325,control,,
3177,8/5/2023 10:40,8.58,34.68,21661325,control,,
3178,8/5/2023 10:45,8.43,34.7,21661325,control,,
3179,8/5/2023 10:50,8.46,34.7,21661325,control,,
3180,8/5/2023 10:55,8.62,34.74,21661325,control,,
3181,8/5/2023 11:00,8.55,34.8,21661325,control,,
3182,8/5/2023 11:05,8.82,34.84,21661325,control,,
3183,8/5/2023 11:10,8.6,34.9,21661325,control,,
3184,8/5/2023 11:15,8.83,34.96,21661325,control,,
3185,8/5/2023 11:20,8.85,35,21661325,control,,
3186,8/5/2023 11:25,8.83,35.04,21661325,control,,
3187,8/5/2023 11:30,8.93,35.06,21661325,control,,
3188,8/5/2023 11:35,9.11,35.14,21661325,control,,
3189,8/5/2023 11:40,9.21,35.2,21661325,control,,
3190,8/5/2023 11:45,9.37,35.28,21661325,control,,
3191,8/5/2023 11:50,9.56,35.34,21661325,control,,
3192,8/5/2023 11:55,9.42,35.38,21661325,control,,
3193,8/5/2023 12:00,9.64,35.44,21661325,control,,
3194,8/5/2023 12:05,9.58,35.46,21661325,control,,
3195,8/5/2023 12:10,9.77,35.52,21661325,control,,
3196,8/5/2023 12:15,10.13,35.6,21661325,control,,
3197,8/5/2023 12:20,10.43,35.68,21661325,control,,
3198,8/5/2023 12:25,10.38,35.78,21661325,control,,
3199,8/5/2023 12:30,10.68,35.88,21661325,control,,
3200,8/5/2023 12:35,10.81,35.98,21661325,control,,
3201,8/5/2023 12:40,11.03,36.06,21661325,control,,
3202,8/5/2023 12:45,11.07,36.14,21661325,control,,
3203,8/5/2023 12:50,11.06,36.2,21661325,control,,
3204,8/5/2023 12:55,11.32,36.26,21661325,control,,
3205,8/5/2023 13:00,11.09,36.26,21661325,control,,
3206,8/5/2023 13:05,11.21,36.28,21661325,control,,
3207,8/5/2023 13:10,11.34,36.32,21661325,control,,
3208,8/5/2023 13:15,11.31,36.38,21661325,control,,
3209,8/5/2023 13:20,11.49,36.42,21661325,control,,
3210,8/5/2023 13:25,11.42,36.46,21661325,control,,
3211,8/5/2023 13:30,11.46,36.52,21661325,control,,
3212,8/5/2023 13:35,11.45,36.58,21661325,control,,
3213,8/5/2023 13:40,11.42,36.62,21661325,control,,
3214,8/5/2023 13:45,11.22,36.64,21661325,control,,
3215,8/5/2023 13:50,11.58,36.68,21661325,control,,
3216,8/5/2023 13:55,11.44,36.72,21661325,control,,
3217,8/5/2023 14:00,11.53,36.72,21661325,control,,
3218,8/5/2023 14:05,11.4,36.7,21661325,control,,
3219,8/5/2023 14:10,11.61,36.7,21661325,control,,
3220,8/5/2023 14:15,11.54,36.7,21661325,control,,
3221,8/5/2023 14:20,11.43,36.68,21661325,control,,
3222,8/5/2023 14:25,11.72,36.74,21661325,control,,
3223,8/5/2023 14:30,11.38,36.74,21661325,control,,
3224,8/5/2023 14:35,11.8,36.76,21661325,control,,
3225,8/5/2023 14:40,11.68,36.78,21661325,control,,
3226,8/5/2023 14:45,11.68,36.76,21661325,control,,
3227,8/5/2023 14:50,11.68,36.74,21661325,control,,
3228,8/5/2023 14:55,11.36,36.72,21661325,control,,
3229,8/5/2023 15:00,11.61,36.72,21661325,control,,
3230,8/5/2023 15:05,11.46,36.7,21661325,control,,
3231,8/5/2023 15:10,11.61,36.7,21661325,control,,
3232,8/5/2023 15:15,11.71,36.72,21661325,control,,
3233,8/5/2023 15:20,11.42,36.7,21661325,control,,
3234,8/5/2023 15:25,11.46,36.7,21661325,control,,
3235,8/5/2023 15:30,11.58,36.68,21661325,control,,
3236,8/5/2023 15:35,11.61,36.68,21661325,control,,
3237,8/5/2023 15:40,11.74,36.7,21661325,control,,
3238,8/5/2023 15:45,11.44,36.72,21661325,control,,
3239,8/5/2023 15:50,11.19,36.72,21661325,control,,
3240,8/5/2023 15:55,11.6,36.72,21661325,control,,
3241,8/5/2023 16:00,11.57,36.72,21661325,control,,
3242,8/5/2023 16:05,12.18,36.72,21661325,control,,
3243,8/5/2023 16:10,11.73,36.74,21661325,control,,
3244,8/5/2023 16:15,11.22,36.66,21661325,control,,
3245,8/5/2023 16:20,11.28,36.64,21661325,control,,
3246,8/5/2023 16:25,10.77,36.58,21661325,control,,
3247,8/5/2023 16:30,10.77,36.5,21661325,control,,
3248,8/5/2023 16:35,10.39,36.36,21661325,control,,
3249,8/5/2023 16:40,10.39,36.26,21661325,control,,
3250,8/5/2023 16:45,10.32,36.18,21661325,control,,
3251,8/5/2023 16:50,10.34,36.14,21661325,control,,
3252,8/5/2023 16:55,10.33,36.1,21661325,control,,
3253,8/5/2023 17:00,10.58,36.1,21661325,control,,
3254,8/5/2023 17:05,10.43,36.08,21661325,control,,
3255,8/5/2023 17:10,10.52,36.06,21661325,control,,
3256,8/5/2023 17:15,10.39,36.04,21661325,control,,
3257,8/5/2023 17:20,10.34,36.02,21661325,control,,
3258,8/5/2023 17:25,10.43,36,21661325,control,,
3259,8/5/2023 17:30,10.29,35.98,21661325,control,,
3260,8/5/2023 17:35,10.2,35.92,21661325,control,,
3261,8/5/2023 17:40,10.2,35.86,21661325,control,,
3262,8/5/2023 17:45,10.14,35.78,21661325,control,,
3263,8/5/2023 17:50,10.12,35.7,21661325,control,,
3264,8/5/2023 17:55,10.05,35.6,21661325,control,,
3265,8/5/2023 18:00,10.05,35.52,21661325,control,,
3266,8/5/2023 18:05,9.95,35.42,21661325,control,,
3267,8/5/2023 18:10,9.91,35.32,21661325,control,,
3268,8/5/2023 18:15,9.84,35.26,21661325,control,,
3269,8/5/2023 18:20,9.77,35.18,21661325,control,,
3270,8/5/2023 18:25,9.74,35.08,21661325,control,,
3271,8/5/2023 18:30,9.66,34.96,21661325,control,,
3272,8/5/2023 18:35,9.56,34.82,21661325,control,,
3273,8/5/2023 18:40,9.41,34.72,21661325,control,,
3274,8/5/2023 18:45,9.26,34.7,21661325,control,,
3275,8/5/2023 18:50,9.14,34.64,21661325,control,,
3276,8/5/2023 18:55,9.06,34.58,21661325,control,,
3277,8/5/2023 19:00,8.88,34.54,21661325,control,,
3278,8/5/2023 19:05,9.03,34.46,21661325,control,,
3279,8/5/2023 19:10,8.98,34.38,21661325,control,,
3280,8/5/2023 19:15,8.98,34.26,21661325,control,,
3281,8/5/2023 19:20,8.82,34.16,21661325,control,,
3282,8/5/2023 19:25,8.67,34.04,21661325,control,,
3283,8/5/2023 19:30,8.59,33.94,21661325,control,,
3284,8/5/2023 19:35,8.4,33.82,21661325,control,,
3285,8/5/2023 19:40,8.14,33.72,21661325,control,,
3286,8/5/2023 19:45,7.95,33.62,21661325,control,,
3287,8/5/2023 19:50,7.82,33.56,21661325,control,,
3288,8/5/2023 19:55,7.71,33.54,21661325,control,,
3289,8/5/2023 20:00,7.61,33.54,21661325,control,,
3290,8/5/2023 20:05,7.49,33.54,21661325,control,,
3291,8/5/2023 20:10,7.2,33.54,21661325,control,,
3292,8/5/2023 20:15,6.95,33.48,21661325,control,,
3293,8/5/2023 20:20,6.91,33.42,21661325,control,,
3294,8/5/2023 20:25,6.89,33.36,21661325,control,,
3295,8/5/2023 20:30,6.83,33.32,21661325,control,,
3296,8/5/2023 20:35,6.7,33.3,21661325,control,,
3297,8/5/2023 20:40,6.59,33.3,21661325,control,,
3298,8/5/2023 20:45,6.56,33.3,21661325,control,,
3299,8/5/2023 20:50,6.47,33.3,21661325,control,,
3300,8/5/2023 20:55,6.38,33.3,21661325,control,,
3301,8/5/2023 21:00,6.26,33.3,21661325,control,,
3302,8/5/2023 21:05,6.13,33.3,21661325,control,,
3303,8/5/2023 21:10,6.06,33.3,21661325,control,,
3304,8/5/2023 21:15,6.02,33.28,21661325,control,,
3305,8/5/2023 21:20,5.88,33.24,21661325,control,,
3306,8/5/2023 21:25,5.85,33.22,21661325,control,,
3307,8/5/2023 21:30,5.78,33.2,21661325,control,,
3308,8/5/2023 21:35,5.75,33.2,21661325,control,,
3309,8/5/2023 21:40,5.73,33.2,21661325,control,,
3310,8/5/2023 21:45,5.69,33.2,21661325,control,,
3311,8/5/2023 21:50,5.61,33.2,21661325,control,,
3312,8/5/2023 21:55,5.55,33.18,21661325,control,,
3313,8/5/2023 22:00,5.48,33.2,21661325,control,,
3314,8/5/2023 22:05,5.41,33.2,21661325,control,,
3315,8/5/2023 22:10,5.5,33.2,21661325,control,,
3316,8/5/2023 22:15,5.44,33.2,21661325,control,,
3317,8/5/2023 22:20,5.35,33.2,21661325,control,,
3318,8/5/2023 22:25,5.31,33.22,21661325,control,,
3319,8/5/2023 22:30,5.26,33.22,21661325,control,,
3320,8/5/2023 22:35,5.27,33.24,21661325,control,,
3321,8/5/2023 22:40,5.35,33.26,21661325,control,,
3322,8/5/2023 22:45,5.25,33.3,21661325,control,,
3323,8/5/2023 22:50,5.27,33.36,21661325,control,,
3324,8/5/2023 22:55,5.16,33.38,21661325,control,,
3325,8/5/2023 23:00,4.94,33.38,21661325,control,,
3326,8/5/2023 23:05,4.66,33.34,21661325,control,,
3327,8/5/2023 23:10,4.83,33.3,21661325,control,,
3328,8/5/2023 23:15,4.91,33.3,21661325,control,,
3329,8/5/2023 23:20,4.91,33.28,21661325,control,,
3330,8/5/2023 23:25,4.86,33.3,21661325,control,,
3331,8/5/2023 23:30,4.83,33.28,21661325,control,,
3332,8/5/2023 23:35,4.85,33.28,21661325,control,,
3333,8/5/2023 23:40,4.8,33.28,21661325,control,,
3334,8/5/2023 23:45,4.67,33.3,21661325,control,,
3335,8/5/2023 23:50,4.35,33.36,21661325,control,,
3336,8/5/2023 23:55,4.77,33.38,21661325,control,,
3337,8/6/2023 0:00,5.45,33.4,21661325,control,,
3338,8/6/2023 0:05,5.72,33.4,21661325,control,,
3339,8/6/2023 0:10,5.46,33.44,21661325,control,,
3340,8/6/2023 0:15,5.49,33.44,21661325,control,,
3341,8/6/2023 0:20,5.87,33.46,21661325,control,,
3342,8/6/2023 0:25,5.9,33.48,21661325,control,,
3343,8/6/2023 0:30,5.97,33.48,21661325,control,,
3344,8/6/2023 0:35,6.01,33.5,21661325,control,,
3345,8/6/2023 0:40,5.96,33.5,21661325,control,,
3346,8/6/2023 0:45,6.07,33.5,21661325,control,,
3347,8/6/2023 0:50,6.03,33.5,21661325,control,,
3348,8/6/2023 0:55,6.03,33.52,21661325,control,,
3349,8/6/2023 1:00,6.04,33.54,21661325,control,,
3350,8/6/2023 1:05,6.08,33.54,21661325,control,,
3351,8/6/2023 1:10,6.02,33.54,21661325,control,,
3352,8/6/2023 1:15,5.94,33.52,21661325,control,,
3353,8/6/2023 1:20,5.77,33.48,21661325,control,,
3354,8/6/2023 1:25,5.71,33.4,21661325,control,,
3355,8/6/2023 1:30,5.91,33.46,21661325,control,,
3356,8/6/2023 1:35,5.87,33.5,21661325,control,,
3357,8/6/2023 1:40,5.84,33.54,21661325,control,,
3358,8/6/2023 1:45,5.98,33.56,21661325,control,,
3359,8/6/2023 1:50,6.03,33.6,21661325,control,,
3360,8/6/2023 1:55,5.93,33.62,21661325,control,,
3361,8/6/2023 2:00,5.92,33.56,21661325,control,,
3362,8/6/2023 2:05,5.91,33.48,21661325,control,,
3363,8/6/2023 2:10,5.68,33.38,21661325,control,,
3364,8/6/2023 2:15,5.78,33.28,21661325,control,,
3365,8/6/2023 2:20,5.82,33.28,21661325,control,,
3366,8/6/2023 2:25,5.73,33.28,21661325,control,,
3367,8/6/2023 2:30,5.7,33.24,21661325,control,,
3368,8/6/2023 2:35,5.41,33.08,21661325,control,,
3369,8/6/2023 2:40,5.2,32.94,21661325,control,,
3370,8/6/2023 2:45,4.86,32.78,21661325,control,,
3371,8/6/2023 2:50,4.63,32.62,21661325,control,,
3372,8/6/2023 2:55,4.36,32.46,21661325,control,,
3373,8/6/2023 3:00,4.13,32.36,21661325,control,,
3374,8/6/2023 3:05,3.97,32.3,21661325,control,,
3375,8/6/2023 3:10,3.99,32.22,21661325,control,,
3376,8/6/2023 3:15,3.98,32.14,21661325,control,,
3377,8/6/2023 3:20,4.07,32.06,21661325,control,,
3378,8/6/2023 3:25,4.04,31.98,21661325,control,,
3379,8/6/2023 3:30,3.94,31.96,21661325,control,,
3380,8/6/2023 3:35,3.98,31.92,21661325,control,,
3381,8/6/2023 3:40,3.84,31.88,21661325,control,,
3382,8/6/2023 3:45,3.7,31.82,21661325,control,,
3383,8/6/2023 3:50,3.62,31.8,21661325,control,,
3384,8/6/2023 3:55,3.68,31.76,21661325,control,,
3385,8/6/2023 4:00,3.9,31.7,21661325,control,,
3386,8/6/2023 4:05,3.88,31.64,21661325,control,,
3387,8/6/2023 4:10,3.79,31.58,21661325,control,,
3388,8/6/2023 4:15,3.75,31.52,21661325,control,,
3389,8/6/2023 4:20,3.84,31.48,21661325,control,,
3390,8/6/2023 4:25,3.71,31.46,21661325,control,,
3391,8/6/2023 4:30,3.79,31.44,21661325,control,,
3392,8/6/2023 4:35,3.81,31.4,21661325,control,,
3393,8/6/2023 4:40,3.65,31.36,21661325,control,,
3394,8/6/2023 4:45,3.66,31.34,21661325,control,,
3395,8/6/2023 4:50,3.52,31.34,21661325,control,,
3396,8/6/2023 4:55,3.71,31.34,21661325,control,,
3397,8/6/2023 5:00,3.6,31.34,21661325,control,,
3398,8/6/2023 5:05,3.77,31.34,21661325,control,,
3399,8/6/2023 5:10,3.75,31.32,21661325,control,,
3400,8/6/2023 5:15,3.67,31.28,21661325,control,,
3401,8/6/2023 5:20,3.57,31.26,21661325,control,,
3402,8/6/2023 5:25,3.55,31.24,21661325,control,,
3403,8/6/2023 5:30,3.57,31.22,21661325,control,,
3404,8/6/2023 5:35,3.46,31.2,21661325,control,,
3405,8/6/2023 5:40,3.48,31.18,21661325,control,,
3406,8/6/2023 5:45,3.38,31.2,21661325,control,,
3407,8/6/2023 5:50,3.27,31.22,21661325,control,,
3408,8/6/2023 5:55,3.16,31.24,21661325,control,,
3409,8/6/2023 6:00,3.14,31.24,21661325,control,,
3410,8/6/2023 6:05,3.11,31.26,21661325,control,,
3411,8/6/2023 6:10,3.18,31.32,21661325,control,,
3412,8/6/2023 6:15,3.24,31.38,21661325,control,,
3413,8/6/2023 6:20,3.3,31.42,21661325,control,,
3414,8/6/2023 6:25,3.33,31.48,21661325,control,,
3415,8/6/2023 6:30,3.42,31.54,21661325,control,,
3416,8/6/2023 6:35,3.38,31.6,21661325,control,,
3417,8/6/2023 6:40,3.45,31.68,21661325,control,,
3418,8/6/2023 6:45,3.46,31.74,21661325,control,,
3419,8/6/2023 6:50,3.46,31.76,21661325,control,,
3420,8/6/2023 6:55,3.5,31.8,21661325,control,,
3421,8/6/2023 7:00,3.75,31.9,21661325,control,,
3422,8/6/2023 7:05,3.75,31.92,21661325,control,,
3423,8/6/2023 7:10,3.94,31.98,21661325,control,,
3424,8/6/2023 7:15,4.08,32.08,21661325,control,,
3425,8/6/2023 7:20,4.34,32.22,21661325,control,,
3426,8/6/2023 7:25,4.64,32.42,21661325,control,,
3427,8/6/2023 7:30,4.83,32.58,21661325,control,,
3428,8/6/2023 7:35,5.16,32.72,21661325,control,,
3429,8/6/2023 7:40,5.17,32.82,21661325,control,,
3430,8/6/2023 7:45,5.32,32.9,21661325,control,,
3431,8/6/2023 7:50,5.42,32.98,21661325,control,,
3432,8/6/2023 7:55,5.61,33.06,21661325,control,,
3433,8/6/2023 8:00,5.72,33.14,21661325,control,,
3434,8/6/2023 8:05,5.88,33.22,21661325,control,,
3435,8/6/2023 8:10,6,33.32,21661325,control,,
3436,8/6/2023 8:15,6.17,33.4,21661325,control,,
3437,8/6/2023 8:20,6.38,33.5,21661325,control,,
3438,8/6/2023 8:25,6.59,33.62,21661325,control,,
3439,8/6/2023 8:30,6.76,33.72,21661325,control,,
3440,8/6/2023 8:35,6.9,33.8,21661325,control,,
3441,8/6/2023 8:40,6.97,33.88,21661325,control,,
3442,8/6/2023 8:45,7.12,33.92,21661325,control,,
3443,8/6/2023 8:50,7.1,33.98,21661325,control,,
3444,8/6/2023 8:55,7.26,34,21661325,control,,
3445,8/6/2023 9:00,7.29,34.06,21661325,control,,
3446,8/6/2023 9:05,7.33,34.08,21661325,control,,
3447,8/6/2023 9:10,7.36,34.12,21661325,control,,
3448,8/6/2023 9:15,7.41,34.14,21661325,control,,
3449,8/6/2023 9:20,7.53,34.16,21661325,control,,
3450,8/6/2023 9:25,7.57,34.22,21661325,control,,
3451,8/6/2023 9:30,7.64,34.28,21661325,control,,
3452,8/6/2023 9:35,7.83,34.32,21661325,control,,
3453,8/6/2023 9:40,7.65,34.3,21661325,control,,
3454,8/6/2023 9:45,7.59,34.3,21661325,control,,
3455,8/6/2023 9:50,7.62,34.3,21661325,control,,
3456,8/6/2023 9:55,7.74,34.3,21661325,control,,
3457,8/6/2023 10:00,7.49,34.3,21661325,control,,
3458,8/6/2023 10:05,7.68,34.28,21661325,control,,
3459,8/6/2023 10:10,7.82,34.3,21661325,control,,
3460,8/6/2023 10:15,8.05,34.36,21661325,control,,
3461,8/6/2023 10:20,8.17,34.42,21661325,control,,
3462,8/6/2023 10:25,8.44,34.48,21661325,control,,
3463,8/6/2023 10:30,8.67,34.54,21661325,control,,
3464,8/6/2023 10:35,8.7,34.6,21661325,control,,
3465,8/6/2023 10:40,8.9,34.66,21661325,control,,
3466,8/6/2023 10:45,8.96,34.68,21661325,control,,
3467,8/6/2023 10:50,9.13,34.72,21661325,control,,
3468,8/6/2023 10:55,9.3,34.78,21661325,control,,
3469,8/6/2023 11:00,9.13,34.84,21661325,control,,
3470,8/6/2023 11:05,9.69,34.92,21661325,control,,
3471,8/6/2023 11:10,9.66,35,21661325,control,,
3472,8/6/2023 11:15,9.85,35.1,21661325,control,,
3473,8/6/2023 11:20,10.13,35.18,21661325,control,,
3474,8/6/2023 11:25,10.13,35.24,21661325,control,,
3475,8/6/2023 11:30,10.23,35.28,21661325,control,,
3476,8/6/2023 11:35,10.37,35.3,21661325,control,,
3477,8/6/2023 11:40,10.39,35.36,21661325,control,,
3478,8/6/2023 11:45,10.27,35.4,21661325,control,,
3479,8/6/2023 11:50,10.35,35.44,21661325,control,,
3480,8/6/2023 11:55,10.54,35.48,21661325,control,,
3481,8/6/2023 12:00,10.71,35.56,21661325,control,,
3482,8/6/2023 12:05,10.78,35.64,21661325,control,,
3483,8/6/2023 12:10,10.75,35.7,21661325,control,,
3484,8/6/2023 12:15,10.65,35.74,21661325,control,,
3485,8/6/2023 12:20,10.85,35.76,21661325,control,,
3486,8/6/2023 12:25,10.87,35.78,21661325,control,,
3487,8/6/2023 12:30,10.86,35.8,21661325,control,,
3488,8/6/2023 12:35,10.83,35.84,21661325,control,,
3489,8/6/2023 12:40,10.66,35.84,21661325,control,,
3490,8/6/2023 12:45,10.61,35.82,21661325,control,,
3491,8/6/2023 12:50,10.74,35.8,21661325,control,,
3492,8/6/2023 12:55,10.82,35.8,21661325,control,,
3493,8/6/2023 13:00,10.74,35.84,21661325,control,,
3494,8/6/2023 13:05,10.76,35.82,21661325,control,,
3495,8/6/2023 13:10,10.72,35.82,21661325,control,,
3496,8/6/2023 13:15,10.67,35.82,21661325,control,,
3497,8/6/2023 13:20,10.75,35.84,21661325,control,,
3498,8/6/2023 13:25,11.02,35.86,21661325,control,,
3499,8/6/2023 13:30,11.06,35.9,21661325,control,,
3500,8/6/2023 13:35,11.01,35.9,21661325,control,,
3501,8/6/2023 13:40,11.17,35.94,21661325,control,,
3502,8/6/2023 13:45,11.31,35.98,21661325,control,,
3503,8/6/2023 13:50,11.32,36,21661325,control,,
3504,8/6/2023 13:55,10.87,36,21661325,control,,
3505,8/6/2023 14:00,10.9,35.98,21661325,control,,
3506,8/6/2023 14:05,10.76,35.96,21661325,control,,
3507,8/6/2023 14:10,11.23,35.98,21661325,control,,
3508,8/6/2023 14:15,11.41,36.04,21661325,control,,
3509,8/6/2023 14:20,10.74,36,21661325,control,,
3510,8/6/2023 14:25,11.44,36.04,21661325,control,,
3511,8/6/2023 14:30,11.07,36.04,21661325,control,,
3512,8/6/2023 14:35,11.02,36.04,21661325,control,,
3513,8/6/2023 14:40,10.54,36.08,21661325,control,,
3514,8/6/2023 14:45,10.8,36.06,21661325,control,,
3515,8/6/2023 14:50,10.93,36.06,21661325,control,,
3516,8/6/2023 14:55,10.66,36.08,21661325,control,,
3517,8/6/2023 15:00,10.72,36.1,21661325,control,,
3518,8/6/2023 15:05,10.47,36.06,21661325,control,,
3519,8/6/2023 15:10,10.54,36.06,21661325,control,,
3520,8/6/2023 15:15,10.64,36.06,21661325,control,,
3521,8/6/2023 15:20,10.67,36.08,21661325,control,,
3522,8/6/2023 15:25,10.83,36.1,21661325,control,,
3523,8/6/2023 15:30,10.64,36.12,21661325,control,,
3524,8/6/2023 15:35,10.91,36.14,21661325,control,,
3525,8/6/2023 15:40,10.49,36.14,21661325,control,,
3526,8/6/2023 15:45,10.53,36.08,21661325,control,,
3527,8/6/2023 15:50,10.3,36,21661325,control,,
3528,8/6/2023 15:55,10.18,35.92,21661325,control,,
3529,8/6/2023 16:00,10.14,35.84,21661325,control,,
3530,8/6/2023 16:05,10.19,35.76,21661325,control,,
3531,8/6/2023 16:10,10.29,35.72,21661325,control,,
3532,8/6/2023 16:15,10.2,35.68,21661325,control,,
3533,8/6/2023 16:20,10.38,35.66,21661325,control,,
3534,8/6/2023 16:25,10.19,35.64,21661325,control,,
3535,8/6/2023 16:30,10.05,35.64,21661325,control,,
3536,8/6/2023 16:35,10.45,35.6,21661325,control,,
3537,8/6/2023 16:40,10.35,35.58,21661325,control,,
3538,8/6/2023 16:45,10.39,35.58,21661325,control,,
3539,8/6/2023 16:50,10.14,35.6,21661325,control,,
3540,8/6/2023 16:55,10.26,35.56,21661325,control,,
3541,8/6/2023 17:00,10.22,35.54,21661325,control,,
3542,8/6/2023 17:05,10.24,35.5,21661325,control,,
3543,8/6/2023 17:10,10.04,35.42,21661325,control,,
3544,8/6/2023 17:15,10.07,35.34,21661325,control,,
3545,8/6/2023 17:20,9.97,35.3,21661325,control,,
3546,8/6/2023 17:25,9.95,35.26,21661325,control,,
3547,8/6/2023 17:30,9.8,35.2,21661325,control,,
3548,8/6/2023 17:35,9.78,35.12,21661325,control,,
3549,8/6/2023 17:40,9.69,35.12,21661325,control,,
3550,8/6/2023 17:45,9.46,35.06,21661325,control,,
3551,8/6/2023 17:50,9.36,34.96,21661325,control,,
3552,8/6/2023 17:55,9.18,34.86,21661325,control,,
3553,8/6/2023 18:00,8.99,34.78,21661325,control,,
3554,8/6/2023 18:05,8.85,34.68,21661325,control,,
3555,8/6/2023 18:10,8.75,34.58,21661325,control,,
3556,8/6/2023 18:15,8.6,34.52,21661325,control,,
3557,8/6/2023 18:20,8.48,34.44,21661325,control,,
3558,8/6/2023 18:25,8.33,34.36,21661325,control,,
3559,8/6/2023 18:30,8.24,34.28,21661325,control,,
3560,8/6/2023 18:35,8.11,34.2,21661325,control,,
3561,8/6/2023 18:40,8.03,34.14,21661325,control,,
3562,8/6/2023 18:45,7.88,34.06,21661325,control,,
3563,8/6/2023 18:50,7.71,34,21661325,control,,
3564,8/6/2023 18:55,7.66,33.96,21661325,control,,
3565,8/6/2023 19:00,7.52,33.88,21661325,control,,
3566,8/6/2023 19:05,7.35,33.82,21661325,control,,
3567,8/6/2023 19:10,7.17,33.74,21661325,control,,
3568,8/6/2023 19:15,7.1,33.68,21661325,control,,
3569,8/6/2023 19:20,6.99,33.64,21661325,control,,
3570,8/6/2023 19:25,6.91,33.58,21661325,control,,
3571,8/6/2023 19:30,6.81,33.56,21661325,control,,
3572,8/6/2023 19:35,6.72,33.54,21661325,control,,
3573,8/6/2023 19:40,6.65,33.52,21661325,control,,
3574,8/6/2023 19:45,6.6,33.48,21661325,control,,
3575,8/6/2023 19:50,6.5,33.46,21661325,control,,
3576,8/6/2023 19:55,6.47,33.42,21661325,control,,
3577,8/6/2023 20:00,6.39,33.42,21661325,control,,
3578,8/6/2023 20:05,6.32,33.4,21661325,control,,
3579,8/6/2023 20:10,6.28,33.4,21661325,control,,
3580,8/6/2023 20:15,6.19,33.38,21661325,control,,
3581,8/6/2023 20:20,6.16,33.4,21661325,control,,
3582,8/6/2023 20:25,6.08,33.46,21661325,control,,
3583,8/6/2023 20:30,6.07,33.42,21661325,control,,
3584,8/6/2023 20:35,6.02,33.36,21661325,control,,
3585,8/6/2023 20:40,5.94,33.28,21661325,control,,
3586,8/6/2023 20:45,5.87,33.24,21661325,control,,
3587,8/6/2023 20:50,5.83,33.32,21661325,control,,
3588,8/6/2023 20:55,5.69,33.28,21661325,control,,
3589,8/6/2023 21:00,5.67,33.28,21661325,control,,
3590,8/6/2023 21:05,5.71,33.38,21661325,control,,
3591,8/6/2023 21:10,5.61,33.4,21661325,control,,
3592,8/6/2023 21:15,5.58,33.4,21661325,control,,
3593,8/6/2023 21:20,5.52,33.4,21661325,control,,
3594,8/6/2023 21:25,5.53,33.38,21661325,control,,
3595,8/6/2023 21:30,5.44,33.44,21661325,control,,
3596,8/6/2023 21:35,5.68,33.54,21661325,control,,
3597,8/6/2023 21:40,5.79,33.6,21661325,control,,
3598,8/6/2023 21:45,5.99,33.7,21661325,control,,
3599,8/6/2023 21:50,6.12,33.74,21661325,control,,
3600,8/6/2023 21:55,6.4,33.82,21661325,control,,
3601,8/6/2023 22:00,6.27,33.88,21661325,control,,
3602,8/6/2023 22:05,6.65,33.92,21661325,control,,
