data2,data1,loggerUid,logDateTime,dateTime
27.94,19840,CAD4A7D9D5D4,1692697860,22-08-2023 12:51:00
27.94,19180,CAD4A7D9D5D4,1692697920,22-08-2023 12:52:00
27.94,18540,CAD4A7D9D5D4,1692697980,22-08-2023 12:53:00
27.94,17890,CAD4A7D9D5D4,1692698040,22-08-2023 12:54:00
27.94,17230,CAD4A7D9D5D4,1692698100,22-08-2023 12:55:00
27.94,16580,CAD4A7D9D5D4,1692698160,22-08-2023 12:56:00
27.94,15880,CAD4A7D9D5D4,1692698220,22-08-2023 12:57:00
27.88,15200,CAD4A7D9D5D4,1692698280,22-08-2023 12:58:00
27.88,14520,CAD4A7D9D5D4,1692698340,22-08-2023 12:59:00
27.81,13830,CAD4A7D9D5D4,1692698400,22-08-2023 13:00:00
27.75,13120,CAD4A7D9D5D4,1692698460,22-08-2023 13:01:00
27.69,12430,CAD4A7D9D5D4,1692698520,22-08-2023 13:02:00
27.63,11700,CAD4A7D9D5D4,1692698580,22-08-2023 13:03:00
27.56,10990,CAD4A7D9D5D4,1692698640,22-08-2023 13:04:00
27.5,10240,CAD4A7D9D5D4,1692698700,22-08-2023 13:05:00
27.44,9500,CAD4A7D9D5D4,1692698760,22-08-2023 13:06:00
27.31,8780,CAD4A7D9D5D4,1692698820,22-08-2023 13:07:00
27.25,8050,CAD4A7D9D5D4,1692698880,22-08-2023 13:08:00
27.13,7280,CAD4A7D9D5D4,1692698940,22-08-2023 13:09:00
27,6490,CAD4A7D9D5D4,1692699000,22-08-2023 13:10:00
26.88,5730,CAD4A7D9D5D4,1692699060,22-08-2023 13:11:00
26.69,4920,CAD4A7D9D5D4,1692699120,22-08-2023 13:12:00
26.56,4110,CAD4A7D9D5D4,1692699180,22-08-2023 13:13:00
26.44,3350,CAD4A7D9D5D4,1692699240,22-08-2023 13:14:00
26.31,2700,CAD4A7D9D5D4,1692699300,22-08-2023 13:15:00
26.19,2190,CAD4A7D9D5D4,1692699360,22-08-2023 13:16:00
26,1700,CAD4A7D9D5D4,1692699420,22-08-2023 13:17:00
25.88,1210,CAD4A7D9D5D4,1692699480,22-08-2023 13:18:00
25.75,910,CAD4A7D9D5D4,1692699540,22-08-2023 13:19:00
25.63,320,CAD4A7D9D5D4,1692699600,22-08-2023 13:20:00
25.5,0,CAD4A7D9D5D4,1692699660,22-08-2023 13:21:00
25.38,10,CAD4A7D9D5D4,1692699720,22-08-2023 13:22:00
25.19,0,CAD4A7D9D5D4,1692699780,22-08-2023 13:23:00
25.13,0,CAD4A7D9D5D4,1692699840,22-08-2023 13:24:00
25,0,CAD4A7D9D5D4,1692699900,22-08-2023 13:25:00
24.88,0,CAD4A7D9D5D4,1692699960,22-08-2023 13:26:00
24.75,0,CAD4A7D9D5D4,1692700020,22-08-2023 13:27:00
24.63,0,CAD4A7D9D5D4,1692700080,22-08-2023 13:28:00
24.56,0,CAD4A7D9D5D4,1692700140,22-08-2023 13:29:00
24.5,0,CAD4A7D9D5D4,1692700200,22-08-2023 13:30:00
